classe_num,avgNote_w12,ndevoir_w12,log_w12,logsMonday_w12,logSunday_w12,logWed_w12,logThursday_w12,DiffDaysWeek,log_resource,log_core,logviewed_w12,logviewedCore_w12,logviewedResource_w12,logViewedTargetCourse_w12,logViewedTargetCourseModule_w12,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,20,2,8,8,0,0,0,0,0,8,8,8,0,8,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,19,2,688,296,0,272,0,1,280,408,688,408,280,408,280,1,1,4,0,0
1,18,2,192,0,0,0,192,0,104,88,192,88,104,88,104,0,0,6,0,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
1,18,2,24,8,0,0,0,0,0,24,24,24,0,24,0,0,0,5,1,0
0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,15,2,184,0,0,72,104,0,80,104,184,104,80,104,80,0,0,2,1,1
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,0,16,0,0,0,0,0,0,16,16,16,0,16,0,0,0,3,0,0
1,15.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,13,2,400,72,40,128,0,0,144,256,400,256,144,256,144,0,0,6,0,1
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,15.5,2,104,0,0,40,0,0,40,64,104,64,40,64,40,0,0,6,0,0
1,15.5,2,168,40,0,0,40,0,48,120,168,120,48,120,48,0,0,6,1,0
1,13,1,776,128,0,368,184,0,480,296,776,296,480,296,480,0,0,4,0,0
-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,17.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,16,2,240,112,64,64,0,1,72,168,240,168,72,168,72,1,1,5,0,0
1,17,2,1144,72,32,424,96,0,344,800,1144,800,344,800,344,0,0,6,0,0
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,18,2,672,288,0,96,112,1,160,512,672,512,160,512,160,0,1,6,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,16.5,2,8,0,0,8,0,0,0,8,8,8,0,8,0,1,0,3,0,0
1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,18,2,104,0,56,0,0,0,32,72,104,72,32,72,32,0,0,6,0,0
1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,16,1,40,0,0,0,0,0,16,24,40,24,16,24,16,0,0,6,0,0
1,0,0,16,0,0,16,0,0,0,16,16,16,0,16,0,0,0,2,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,18.5,2,104,40,0,64,0,0,48,56,104,56,48,56,48,1,0,6,0,0
1,17.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,16,2,48,0,0,0,0,0,24,24,48,24,24,24,24,1,0,3,0,0
1,17.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,17,1,136,0,0,0,48,0,64,72,136,72,64,72,64,0,0,3,0,0
1,13,1,90,0,0,0,72,0,27,63,90,63,27,63,27,1,0,4,0,0
1,15,2,128,0,0,0,0,0,56,72,128,72,56,72,56,1,0,5,0,0
1,19,2,968,72,176,264,96,0,352,616,968,616,352,616,352,0,0,6,0,0
-1,9.5,2,224,96,0,80,0,0,72,152,224,152,72,152,72,1,0,4,1,0
-1,9.5,2,152,48,0,0,48,0,64,88,152,88,64,88,64,1,0,4,1,0
1,0,0,549,234,0,135,72,0,198,351,549,351,198,351,198,0,0,4,1,0
1,18,2,1640,576,0,328,232,1,712,928,1640,928,712,928,712,0,1,6,0,0
1,17.5,2,80,0,0,0,0,0,48,32,80,32,48,32,48,0,0,6,0,0
1,18.5,2,424,96,152,0,96,1,168,256,424,256,168,256,168,0,1,2,0,0
0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,336,112,0,224,0,0,176,160,336,160,176,160,176,0,0,4,0,0
1,13,2,424,40,384,0,0,0,272,152,424,152,272,152,272,0,0,5,0,0
1,0,0,176,0,0,0,56,0,56,120,176,120,56,120,56,0,0,6,0,0
1,18,2,608,0,40,192,232,1,200,408,608,408,200,408,200,1,1,5,0,0
1,15.5,2,696,160,0,0,328,1,256,440,696,440,256,440,256,0,1,3,1,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
